id,trim,subTrim,condition,isOneOwner,mileage,age,color,disp_cont,fuel,state,region,soundSystem,wheelType,wheelSize,featureCount, price 
360,550,unsp,CPO,False,12707,3,Black,4.6,Gasoline,VA,SoA,unsp,unsp,unsp,8," $64,995.00 "
361,550,unsp,Used,True,27366,4,Black,4.6,Gasoline,FL,SoA,Premium,Alloy,18,71," $49,999.00 "
363,550,unsp,CPO,False,17699,4,Black,4.6,Gasoline,NY,Mid,Premium,Alloy,unsp,74," $51,400.00 "
364,550,unsp,Used,False,20397,4,Black,4.6,Gasoline,NY,Mid,unsp,Alloy,unsp,48," $63,995.00 "
365,550,unsp,Used,False,21873,3,Blue,4.6,Gasoline,FL,SoA,Harman Kardon,Alloy,19,75," $50,999.00 "
366,550,unsp,CPO,False,10835,4,Black,4.6,Gasoline,MA,New,unsp,unsp,unsp,13," $67,998.00 "
368,550,unsp,CPO,True,15730,3,Silver,4.6,Gasoline,NC,SoA,unsp,unsp,unsp,77," $71,470.00 "
369,550,unsp,Used,True,21790,3,Gray,4.6,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,61," $52,995.00 "
371,550,unsp,CPO,True,42282,4,Silver,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,59," $59,991.00 "
374,550,unsp,CPO,False,17513,4,White,4.6,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,77," $59,980.00 "
375,550,unsp,CPO,False,27592,3,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,6," $55,484.00 "
376,550,unsp,CPO,False,11253,3,Silver,4.6,Gasoline,SC,SoA,Harman Kardon,Alloy,unsp,79," $68,989.00 "
377,550,unsp,Used,False,12488,3,White,4.6,Gasoline,TN,ESC,Harman Kardon,unsp,unsp,53," $64,800.00 "
379,400,Hybrid,Used,False,62010,6,unsp,3.5,Hybrid,IL,ENC,Harman Kardon,Alloy,unsp,71," $33,985.00 "
381,400,Hybrid,Used,False,40428,6,Black,3.5,Hybrid,VA,SoA,Harman Kardon,Alloy,unsp,77," $40,995.00 "
383,600,unsp,New,False,10,1,Green,6,Gasoline,NY,Mid,Premium,Alloy,unsp,61," $189,795.00 "
384,unsp,unsp,New,False,7,1,unsp,uns,unsp,CA,Pac,Premium,Alloy,unsp,73," $170,605.00 "
385,63 AMG,unsp,New,False,10,1,Silver,5.5,Gasoline,NY,Mid,Premium,Alloy,unsp,59," $170,005.00 "
386,63 AMG,unsp,New,False,12,1,Black,5.5,Gasoline,MA,New,Premium,Alloy,unsp,76," $160,375.00 "
388,63 AMG,unsp,New,False,22,2,Black,5.5,Gasoline,NJ,Mid,unsp,unsp,unsp,4," $175,985.00 "
392,63 AMG,unsp,New,False,1,1,Black,5.5,Gasoline,CA,Pac,unsp,Alloy,20,87," $157,255.00 "
393,63 AMG,unsp,New,False,13,1,unsp,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,0," $155,375.00 "
395,63 AMG,unsp,New,False,13,1,Black,5.5,Gasoline,OR,Pac,unsp,unsp,unsp,0," $158,515.00 "
396,63 AMG,unsp,New,False,1,1,Black,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,78," $158,515.00 "
397,63 AMG,unsp,New,False,30,2,White,5.5,Gasoline,NJ,Mid,Premium,unsp,unsp,82," $153,520.00 "
399,63 AMG,unsp,New,False,14,1,White,5.5,Gasoline,PA,Mid,Premium,Alloy,20,77," $163,010.00 "
402,550,unsp,New,False,7,2,White,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,55," $121,220.00 "
403,550,unsp,Used,False,12675,2,White,4.6,Gasoline,VA,SoA,unsp,Steel,18,71," $114,900.00 "
404,550,unsp,CPO,True,3795,2,unsp,4.6,Gasoline,CA,Pac,unsp,Alloy,unsp,25," $89,993.00 "
405,550,unsp,New,False,5,1,White,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,1," $110,420.00 "
407,550,unsp,New,False,5,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,0," $111,025.00 "
408,550,unsp,New,False,10,1,unsp,4.6,Gasoline,TX,WSC,unsp,unsp,18,85," $115,200.00 "
415,550,unsp,New,False,5,1,Black,4.6,Gasoline,GA,SoA,Premium,Alloy,unsp,69," $110,665.00 "
416,550,unsp,New,False,17,2,Silver,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,0," $115,700.00 "
417,550,unsp,New,False,1,1,White,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,0," $100,160.00 "
418,550,unsp,New,False,1,1,Black,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,68," $111,655.00 "
420,550,unsp,New,False,159,1,Black,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,60," $114,705.00 "
422,550,unsp,New,False,16,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,18,87," $114,320.00 "
425,550,unsp,New,False,5,1,White,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,0," $105,620.00 "
428,550,unsp,New,False,11,1,White,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,76," $132,420.00 "
433,550,unsp,New,False,5,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,19,18," $116,545.00 "
434,550,unsp,New,False,5,1,Gray,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,1," $132,365.00 "
436,550,unsp,New,False,11,1,Silver,4.6,Gasoline,TX,WSC,unsp,unsp,unsp,2," $129,825.00 "
438,550,unsp,New,False,713,2,Silver,4.6,Gasoline,MS,ESC,Premium,Alloy,unsp,84," $102,360.00 "
439,550,unsp,New,False,12,2,Black,4.6,Gasoline,TX,WSC,unsp,unsp,unsp,0," $110,025.00 "
440,550,unsp,New,False,4,2,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,0," $106,510.00 "
441,550,unsp,Used,True,14305,1,Black,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,58," $89,991.00 "
442,unsp,unsp,New,False,7,1,Silver,uns,unsp,FL,SoA,unsp,unsp,unsp,0," $134,035.00 "
443,550,unsp,New,False,11,1,unsp,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,58," $126,500.00 "
444,550,unsp,New,False,1,1,Blue,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,68," $104,385.00 "
447,550,unsp,New,False,5212,2,Silver,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,0," $109,515.00 "
448,550,unsp,New,False,147,2,Red,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,72," $107,175.00 "
451,550,unsp,New,False,17,1,Blue,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,0," $112,325.00 "
452,550,unsp,New,False,7,1,Black,4.6,Gasoline,CA,Pac,unsp,Alloy,19,82," $125,325.00 "
457,550,unsp,Used,False,4130,2,Silver,4.6,Gasoline,GA,SoA,unsp,unsp,18,114," $109,999.00 "
458,550,unsp,New,False,11,2,Silver,4.6,Gasoline,CA,Pac,Premium,Alloy,unsp,63," $107,375.00 "
459,550,unsp,New,False,5,2,White,4.6,Gasoline,CA,Pac,Premium,unsp,unsp,67," $123,830.00 "
461,550,unsp,New,False,8,2,Silver,4.6,Gasoline,GA,SoA,Premium,Alloy,unsp,71," $98,465.00 "
463,550,unsp,New,False,5,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,18,83," $117,840.00 "
466,550,unsp,New,False,8,1,Silver,4.6,Gasoline,SC,SoA,Premium,Alloy,unsp,66," $108,505.00 "
470,550,unsp,New,False,11,2,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,38," $123,915.00 "
472,550,unsp,New,False,13,2,Silver,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,60," $110,390.00 "
477,550,unsp,New,False,5,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,19,18," $116,545.00 "
478,550,unsp,New,False,87,2,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,0," $105,395.00 "
481,550,unsp,New,False,11,2,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,57," $100,845.00 "
483,550,unsp,New,False,6,1,Silver,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,22," $113,405.00 "
485,550,unsp,New,False,9,1,Silver,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,48," $112,955.00 "
488,550,unsp,New,False,8,1,Black,4.6,Gasoline,TX,WSC,unsp,unsp,unsp,2," $125,455.00 "
489,550,unsp,New,False,5,1,Silver,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,0," $109,325.00 "
491,550,unsp,New,False,6,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,1," $106,215.00 "
492,550,unsp,New,False,11,1,Black,4.6,Gasoline,TX,WSC,unsp,unsp,18,89," $114,655.00 "
494,550,unsp,New,False,56,2,Blue,4.6,Gasoline,CA,Pac,Premium,unsp,unsp,64," $104,575.00 "
499,550,unsp,New,False,10,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,20,5," $126,825.00 "
502,550,unsp,New,False,13,1,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,48," $125,025.00 "
506,550,unsp,New,False,11,1,Silver,4.6,Gasoline,CA,Pac,Premium,unsp,20,89," $116,545.00 "
507,550,unsp,New,False,9,1,Blue,4.6,Gasoline,CA,Pac,unsp,unsp,19,17," $112,151.00 "
508,550,unsp,New,False,5,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,1," $107,575.00 "
509,550,unsp,New,False,1,1,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,1," $108,505.00 "
512,550,unsp,CPO,False,3321,1,Silver,4.6,Gasoline,FL,SoA,unsp,Alloy,unsp,10," $96,995.00 "
513,550,unsp,New,False,5,1,Green,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,0," $107,435.00 "
514,550,unsp,New,False,10,1,White,4.6,Gasoline,FL,SoA,Premium,unsp,unsp,77," $115,240.00 "
515,550,unsp,New,False,7,1,Black,4.6,Gasoline,CA,Pac,unsp,Alloy,18,85," $95,325.00 "
517,550,unsp,New,False,20,2,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,54," $112,050.00 "
520,550,unsp,New,False,16,1,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,0," $120,925.00 "
526,550,unsp,New,False,8,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,18,83," $107,575.00 "
528,550,unsp,New,False,50,2,Silver,4.6,Gasoline,NJ,Mid,Premium,unsp,unsp,68," $111,035.00 "
529,550,unsp,New,False,25,1,Black,4.6,Gasoline,HI,Pac,Premium,Alloy,unsp,68," $105,475.00 "
530,550,unsp,New,False,1486,1,Black,4.6,Gasoline,NJ,Mid,Premium,Alloy,unsp,66," $104,585.00 "
532,550,unsp,New,False,15,1,Silver,4.6,Gasoline,NJ,Mid,Premium,Alloy,19,76," $115,065.00 "
533,550,unsp,New,False,27,1,Black,4.6,Gasoline,CT,New,unsp,unsp,20,3," $109,565.00 "
536,550,unsp,New,False,8,1,Blue,4.6,Gasoline,VA,SoA,unsp,Alloy,18,63," $108,175.00 "
537,550,unsp,New,False,13,2,Black,4.6,Gasoline,MN,WNC,Premium,Alloy,unsp,49," $112,995.00 "
538,550,unsp,New,False,4098,2,Black,4.6,Gasoline,MA,New,unsp,unsp,20,11," $118,975.00 "
539,550,unsp,New,False,15,2,Blue,4.6,Gasoline,NJ,Mid,Premium,Alloy,unsp,70," $113,285.00 "
541,550,unsp,New,False,16,2,Blue,4.6,Gasoline,OR,Pac,unsp,unsp,unsp,1," $114,875.00 "
543,550,unsp,New,False,10,1,Silver,4.6,Gasoline,MA,New,unsp,Alloy,18,108," $114,895.00 "
544,550,unsp,New,False,10,1,Silver,4.6,Gasoline,MA,New,unsp,unsp,19,11," $110,935.00 "
546,550,unsp,New,False,6,1,Blue,4.6,Gasoline,NY,Mid,Premium,Alloy,19,79," $112,685.00 "
547,550,unsp,New,False,11,1,Silver,4.6,Gasoline,NJ,Mid,Premium,Alloy,unsp,67," $108,135.00 "
549,550,unsp,New,False,12,2,White,4.6,Gasoline,MA,New,unsp,Alloy,18,82," $120,820.00 "
551,unsp,unsp,New,False,11,1,Silver,4.7,Gasoline,MA,New,unsp,unsp,unsp,0," $108,665.00 "
552,550,unsp,New,False,10,1,White,4.6,Gasoline,MA,New,unsp,unsp,19,12," $113,160.00 "
553,550,unsp,Used,False,5350,1,Black,4.6,Gasoline,IL,ENC,Premium,Alloy,unsp,62," $101,900.00 "
554,550,unsp,New,False,24,1,Silver,4.6,Gasoline,MI,ENC,Premium,Alloy,19,60," $110,435.00 "
555,550,unsp,New,False,41,1,Black,4.6,Gasoline,MA,New,Premium,unsp,unsp,74," $115,565.00 "
557,550,unsp,New,False,6,1,Blue,4.6,Gasoline,NY,Mid,unsp,unsp,19,2," $115,065.00 "
558,550,unsp,New,False,6,1,Blue,4.6,Gasoline,NY,Mid,unsp,unsp,19,3," $115,565.00 "
560,550,unsp,New,False,7,1,Black,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,30," $113,275.00 "
564,550,unsp,New,False,5,1,Red,4.6,Gasoline,CT,New,unsp,unsp,unsp,3," $110,515.00 "
565,550,unsp,New,False,10,1,Silver,4.6,Gasoline,NY,Mid,Premium,Alloy,unsp,60," $110,935.00 "
568,550,unsp,New,False,9,1,Black,4.6,Gasoline,MA,New,unsp,Alloy,18,106," $111,365.00 "
569,550,unsp,New,False,6,1,Blue,4.6,Gasoline,MA,New,Premium,unsp,unsp,74," $112,775.00 "
570,550,unsp,New,False,17,1,White,4.6,Gasoline,NY,Mid,Premium,Alloy,unsp,68," $108,040.00 "
572,550,unsp,New,False,8,1,White,4.6,Gasoline,NH,New,unsp,Alloy,unsp,87," $108,940.00 "
576,550,unsp,New,False,6,1,Black,4.6,Gasoline,NY,Mid,unsp,unsp,18,79," $110,435.00 "
577,550,unsp,New,False,39,1,Blue,4.6,Gasoline,NY,Mid,Premium,Alloy,unsp,70," $108,145.00 "
580,550,unsp,New,False,7,1,unsp,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,2," $126,875.00 "
586,550,unsp,New,False,15,1,Black,4.6,Gasoline,KY,ESC,Premium,Alloy,unsp,63," $106,525.00 "
587,550,unsp,New,False,9,2,White,4.6,Gasoline,IL,ENC,Premium,Alloy,unsp,63," $107,650.00 "
589,550,unsp,New,False,36,2,Black,4.6,Gasoline,MN,WNC,Premium,Alloy,unsp,61," $120,915.00 "
590,550,unsp,New,False,3615,2,White,4.6,Gasoline,DE,SoA,unsp,unsp,unsp,73," $130,320.00 "
591,550,unsp,New,False,14,1,White,uns,unsp,FL,SoA,unsp,unsp,unsp,0," $118,860.00 "
592,550,unsp,New,False,18,1,Gray,4.6,Gasoline,NY,Mid,Premium,unsp,unsp,74," $102,825.00 "
593,550,unsp,New,False,8,1,Silver,4.6,Gasoline,PA,Mid,Premium,Alloy,unsp,60," $117,185.00 "
603,550,unsp,CPO,True,14591,2,Brown,4.6,Gasoline,NY,Mid,unsp,Alloy,unsp,84," $90,000.00 "
604,550,unsp,Used,True,4864,2,Silver,4.6,Gasoline,FL,SoA,unsp,Alloy,unsp,89," $99,900.00 "
606,550,unsp,New,False,7,2,Black,4.6,Gasoline,WI,ENC,unsp,unsp,unsp,53," $108,915.00 "
608,550,unsp,New,False,10,1,Blue,4.6,Gasoline,NJ,Mid,Premium,Alloy,unsp,64," $122,325.00 "
611,550,unsp,New,False,9,1,Silver,4.6,Gasoline,NJ,Mid,Premium,Alloy,18,76," $107,375.00 "
612,550,unsp,New,False,9,1,White,4.6,Gasoline,PA,Mid,unsp,unsp,19,19," $118,960.00 "
613,550,unsp,New,False,12,1,White,4.6,Gasoline,OH,ENC,Premium,unsp,unsp,89," $108,940.00 "
617,550,unsp,New,False,25,1,Black,4.6,Gasoline,VA,SoA,unsp,Alloy,18,63," $112,865.00 "
618,550,unsp,New,False,10,1,Silver,4.6,unsp,NY,Mid,Premium,Alloy,unsp,56," $106,115.00 "
621,550,unsp,New,False,6,1,Black,4.6,Gasoline,CO,Mtn,Premium,Alloy,unsp,66," $117,665.00 "
623,550,unsp,New,False,15,1,Silver,4.6,Gasoline,GA,SoA,Premium,Alloy,19,78," $115,065.00 "
624,550,unsp,New,False,10,1,Silver,4.6,Gasoline,MO,WNC,unsp,Alloy,18,63," $121,315.00 "
626,550,unsp,New,False,8,2,Black,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,1," $110,925.00 "
627,550,unsp,New,False,11,2,Black,4.6,Gasoline,MO,WNC,unsp,Alloy,18,52," $110,635.00 "
634,550,unsp,New,False,15,1,Black,4.6,Gasoline,NJ,Mid,unsp,unsp,20,8," $121,815.00 "
635,550,unsp,New,False,8,1,Black,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,4," $124,965.00 "
636,550,unsp,New,False,10,1,Black,4.6,Gasoline,NY,Mid,Premium,Alloy,unsp,57," $113,275.00 "
638,550,unsp,New,False,1,2,Black,4.6,Gasoline,WV,SoA,Premium,unsp,unsp,66," $139,645.00 "
639,550,unsp,New,False,7,1,White,4.7,unsp,NY,Mid,unsp,unsp,unsp,24," $109,460.00 "
641,550,unsp,New,False,22,1,Green,4.6,Gasoline,NJ,Mid,Premium,Alloy,unsp,74," $110,125.00 "
643,550,unsp,New,False,11,1,White,4.6,Gasoline,OH,ENC,Premium,unsp,unsp,47," $130,640.00 "
644,550,unsp,New,False,13,1,Black,4.6,Gasoline,MD,SoA,Premium,Alloy,19,79," $115,065.00 "
645,550,unsp,New,False,7,1,Silver,4.6,Gasoline,NY,Mid,Premium,unsp,unsp,76," $115,565.00 "
647,63 AMG,unsp,New,False,5,1,Blue,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,0," $176,405.00 "
650,63 AMG,unsp,New,False,37,1,Blue,5.5,unsp,MA,New,unsp,unsp,unsp,0," $172,300.00 "
654,550,unsp,New,False,5,1,Black,4.7,unsp,NY,Mid,Premium,Alloy,unsp,68," $139,065.00 "
655,550,unsp,New,False,40,1,White,4.7,Gasoline,NC,SoA,Premium,unsp,unsp,86," $136,170.00 "
656,550,unsp,New,False,16,1,Silver,4.7,Gasoline,FL,SoA,Premium,Alloy,unsp,65," $137,755.00 "
657,550,unsp,New,False,12,1,Black,4.7,Gasoline,CA,Pac,unsp,unsp,19,98," $127,875.00 "
662,320,unsp,Used,False,134000,19,Black,3.2,Gasoline,OK,WSC,unsp,Alloy,unsp,30," $4,995.00 "
664,420,unsp,Used,False,176047,20,Silver,4.2,Gasoline,TN,ESC,unsp,unsp,unsp,10," $9,995.00 "
666,420,unsp,Used,False,194448,18,Silver,4.2,Gasoline,CA,Pac,unsp,unsp,unsp,0," $4,495.00 "
667,420,unsp,Used,False,120701,18,Gray,4.2,Gasoline,CA,Pac,Premium,unsp,unsp,26," $7,995.00 "
668,420,unsp,Used,False,89000,18,Silver,4.2,Gasoline,MN,WNC,Bose,Alloy,unsp,34," $3,995.00 "
669,500,unsp,Used,False,199958,21,Gray,5,Gasoline,VA,SoA,Premium,Alloy,unsp,32," $4,996.00 "
671,500,unsp,Used,False,181000,21,White,5,Gasoline,FL,SoA,unsp,Alloy,unsp,12," $3,995.00 "
676,430,unsp,Used,False,205862,16,Red,4.3,Gasoline,CA,Pac,unsp,Alloy,unsp,10," $7,500.00 "
677,430,unsp,Used,False,109121,14,Red,4.3,Gasoline,TX,WSC,Premium,Alloy,unsp,53," $10,950.00 "
680,430,unsp,Used,False,161189,15,Silver,4.3,Gasoline,GA,SoA,unsp,unsp,unsp,12," $6,999.00 "
681,430,unsp,Used,False,113183,13,Silver,4.3,Gasoline,TX,WSC,Premium,Alloy,unsp,48," $8,495.00 "
683,430,unsp,Used,False,129131,16,White,4.3,Gasoline,WA,Pac,unsp,Alloy,unsp,72," $8,288.00 "
684,430,unsp,Used,False,73302,15,Silver,4.3,Gasoline,FL,SoA,Premium,unsp,unsp,39," $9,500.00 "
688,430,unsp,Used,False,96130,14,Blue,4.3,Gasoline,NY,Mid,unsp,unsp,unsp,6," $8,795.00 "
689,430,unsp,Used,False,84266,10,Gray,4.3,Gasoline,NV,Mtn,Premium,Alloy,unsp,55," $17,995.00 "
690,430,unsp,Used,False,77675,10,White,4.3,Gasoline,OK,WSC,Premium,Alloy,unsp,54," $15,000.00 "
691,430,unsp,Used,False,116289,11,Silver,4.3,Gasoline,SC,SoA,Premium,Alloy,unsp,58," $10,999.00 "
692,430,unsp,Used,False,189691,10,Silver,4.3,Gasoline,GA,SoA,Premium,Alloy,unsp,59," $8,989.00 "
699,430,unsp,Used,False,112835,16,Black,4.3,Gasoline,MD,SoA,Bose,Alloy,16,91," $8,650.00 "
700,430,unsp,Used,False,64257,15,White,4.3,Gasoline,VA,SoA,unsp,Alloy,unsp,23," $10,900.00 "
701,430,unsp,Used,False,144500,14,Silver,4.3,Gasoline,CO,Mtn,unsp,Alloy,unsp,50," $8,995.00 "
704,430,unsp,Used,False,55975,16,White,4.3,Gasoline,NY,Mid,Premium,Alloy,unsp,57," $9,995.00 "
711,55 AMG,unsp,Used,False,81836,12,Silver,5.4,Gasoline,CA,Pac,unsp,Alloy,unsp,53," $13,975.00 "
713,55 AMG,unsp,Used,False,61797,11,Black,5.4,Gasoline,UT,Mtn,unsp,Alloy,unsp,48," $23,990.00 "
716,500,unsp,Used,False,117556,15,Black,5,Gasoline,GA,SoA,unsp,Alloy,unsp,20," $4,999.00 "
717,500,unsp,Used,False,76149,10,Gold,5,Gasoline,VA,SoA,unsp,unsp,unsp,0," $16,499.00 "
718,500,unsp,Used,False,151402,16,Black,5,Gasoline,KY,ESC,unsp,unsp,unsp,69," $5,000.00 "
721,500,unsp,Used,False,140452,14,Black,5,Gasoline,VA,SoA,unsp,Alloy,unsp,51," $7,997.00 "
723,500,unsp,Used,False,141141,10,Silver,5,Gasoline,CA,Pac,unsp,Alloy,unsp,54," $10,950.00 "
724,500,unsp,Used,False,82982,15,White,5,Gasoline,TN,ESC,Bose,Alloy,16,49," $9,500.00 "
725,500,unsp,Used,False,101656,14,Black,5,Gasoline,CA,Pac,unsp,unsp,unsp,0," $8,858.00 "
726,500,unsp,Used,False,89814,13,Black,5,Gasoline,NC,SoA,unsp,Alloy,unsp,57," $11,900.00 "
727,500,unsp,Used,False,71102,16,Silver,5,Gasoline,FL,SoA,unsp,unsp,unsp,1," $8,894.00 "
728,500,unsp,Used,False,154000,10,Silver,5,Gasoline,VA,SoA,unsp,Alloy,unsp,56," $9,000.00 "
729,500,unsp,Used,False,60821,10,White,5,Gasoline,GA,SoA,unsp,unsp,unsp,1," $21,995.00 "
733,500,unsp,Used,True,94249,15,Silver,5,Gasoline,NC,SoA,Premium,Alloy,unsp,21," $10,900.00 "
734,500,unsp,Used,False,137917,12,Blue,5,Gasoline,TX,WSC,Premium,unsp,unsp,39," $7,995.00 "
738,500,unsp,Used,False,154025,16,Silver,5,Gasoline,NV,Mtn,unsp,unsp,unsp,13," $6,995.00 "
743,600,unsp,Used,False,55313,12,Black,5.5,Gasoline,NY,Mid,Bose,Alloy,unsp,31," $19,493.00 "
744,600,unsp,Used,False,100102,13,Gray,5.5,Gasoline,CA,Pac,unsp,Alloy,unsp,45," $12,995.00 "
746,600,unsp,Used,False,83086,13,Gray,5.5,Gasoline,AZ,Mtn,Premium,unsp,unsp,39," $14,950.00 "
748,600,unsp,Used,False,96258,13,unsp,5.5,Gasoline,MO,WNC,Bose,Alloy,unsp,58," $13,988.00 "
749,600,unsp,Used,False,105258,15,Silver,5.8,Gasoline,GA,SoA,unsp,Alloy,unsp,20," $12,795.00 "
750,600,unsp,Used,True,69869,14,Black,5.8,Gasoline,LA,WSC,Premium,Alloy,unsp,54," $11,279.00 "
751,600,unsp,Used,False,88174,14,Black,5.8,Gasoline,MD,SoA,Bose,Alloy,unsp,30," $14,995.00 "
752,600,unsp,Used,False,123420,15,Blue,5.8,Gasoline,NJ,Mid,unsp,unsp,unsp,6," $9,295.00 "
753,430,unsp,Used,False,117819,12,unsp,4.3,Gasoline,NE,WNC,unsp,unsp,unsp,6," $10,000.00 "
754,430,unsp,Used,False,118000,10,Gray,4.3,Gasoline,NJ,Mid,Premium,Alloy,unsp,56," $14,900.00 "
757,430,unsp,Used,True,102215,10,Silver,4.3,Gasoline,NY,Mid,Premium,unsp,unsp,32," $13,995.00 "
758,430,unsp,Used,False,113378,13,Green,4.3,Gasoline,MA,New,Bose,Alloy,unsp,12," $6,995.00 "
761,500,unsp,Used,False,75984,12,Black,5,Gasoline,VA,SoA,unsp,Alloy,unsp,20," $14,995.00 "
762,500,unsp,Used,False,93366,11,Black,5,Gasoline,VA,SoA,unsp,Alloy,unsp,36," $13,995.00 "
766,500,unsp,Used,False,48831,10,Silver,5,Gasoline,TX,WSC,Harman Kardon,Alloy,17,33," $21,950.00 "
767,500,unsp,Used,False,61393,10,Gray,5,Gasoline,GA,SoA,Bose,unsp,unsp,30," $17,499.00 "
769,550,unsp,Used,True,30336,9,White,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,55," $32,991.00 "
770,550,unsp,Used,False,75875,9,Silver,5.5,Gasoline,MA,New,unsp,Alloy,unsp,74," $25,833.00 "
771,550,unsp,Used,False,76471,9,Gray,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,8," $24,465.00 "
772,550,unsp,Used,False,47719,9,Red,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,0," $37,991.00 "
774,550,unsp,Used,False,41880,8,White,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,0," $29,888.00 "
776,550,unsp,Used,False,59025,8,Blue,5.5,Gasoline,MI,ENC,Harman Kardon,Alloy,unsp,49," $32,945.00 "
777,550,unsp,Used,False,80835,7,Black,5.5,Gasoline,OK,WSC,Premium,Alloy,unsp,69," $34,000.00 "
778,550,unsp,Used,False,41232,7,Silver,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,63," $44,999.00 "
779,550,unsp,Used,False,99300,9,Black,5.5,Gasoline,NC,SoA,unsp,unsp,unsp,0," $24,000.00 "
780,550,unsp,Used,False,73101,8,Black,5.5,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,67," $27,999.00 "
781,550,unsp,Used,False,48564,8,Gray,5.5,Gasoline,NC,SoA,unsp,unsp,unsp,23," $34,000.00 "
782,550,unsp,Used,False,36194,7,Black,5.5,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,99," $35,900.00 "
783,550,unsp,Used,False,92689,9,Silver,5.5,Gasoline,CA,Pac,Premium,unsp,unsp,24," $23,999.00 "
784,550,unsp,Used,False,82294,9,Black,5.5,Gasoline,NV,Mtn,Harman Kardon,Alloy,unsp,30," $26,991.00 "
785,550,unsp,Used,False,57598,8,White,5.5,Gasoline,VA,SoA,Premium,Alloy,unsp,41," $27,966.00 "
786,550,unsp,Used,False,63078,8,Black,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,59," $30,988.00 "
789,550,unsp,Used,False,86098,9,Gray,5.5,Gasoline,MI,ENC,unsp,Alloy,unsp,62," $21,500.00 "
790,550,unsp,Used,False,30891,9,Gray,5.5,Gasoline,WA,Pac,Premium,Alloy,unsp,61," $35,888.00 "
793,550,unsp,Used,False,57497,8,Black,5.5,Gasoline,KY,ESC,unsp,Alloy,unsp,78," $29,989.00 "
795,550,unsp,Used,False,79738,8,Gray,5.5,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,23," $23,994.00 "
796,550,unsp,Used,True,52897,8,Silver,5.5,Gasoline,GA,SoA,Harman Kardon,Alloy,22,37," $35,990.00 "
800,550,unsp,CPO,True,29729,7,Black,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,10," $43,888.00 "
801,550,unsp,Used,False,114912,9,White,5.5,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,10," $19,500.00 "
